Any,Nom mes,Número mes,Data,Regió Policial,Sexe,Edat,Nombre
2020,Juliol,7,03/07/2020,RP METROPOLITANA SUD,Home,25,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA SUD,Dona,50,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA SUD,Home,20,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA SUD,Dona,21,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA NORD,Dona,15,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA SUD,Dona,15,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA SUD,Dona,26,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA NORD,Home,59,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA BARCELONA,Dona,84,1
2020,Juliol,7,04/07/2020,RP METROPOLITANA NORD,Dona,13,1
2020,Juliol,7,05/07/2020,RP CAMP DE TARRAGONA,Dona,14,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA SUD,Home,26,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA BARCELONA,Home,40,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA SUD,Home,49,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA BARCELONA,Dona,40,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,05/07/2020,RP PONENT,Dona,50,1
2020,Juliol,7,05/07/2020,RP GIRONA,Home,28,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA NORD,Home,14,1
2020,Juliol,7,05/07/2020,RP METROPOLITANA BARCELONA,Dona,34,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA SUD,Dona,24,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA BARCELONA,Dona,16,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA NORD,Home,17,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA SUD,Dona,32,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA NORD,Dona,68,1
2020,Juliol,7,06/07/2020,RP PONENT,Dona,26,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA NORD,Dona,42,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA NORD,Home,55,1
2020,Juliol,7,06/07/2020,RP METROPOLITANA SUD,Home,48,1
2020,Juliol,7,06/07/2020,RP GIRONA,Dona,39,1
2020,Juliol,7,07/07/2020,RP METROPOLITANA NORD,Home,26,1
2020,Juliol,7,07/07/2020,RP CAMP DE TARRAGONA,Dona,17,1
2020,Juliol,7,07/07/2020,RP METROPOLITANA NORD,Dona,14,1
2020,Juliol,7,07/07/2020,RP GIRONA,Dona,41,1
2020,Juliol,7,07/07/2020,RP METROPOLITANA BARCELONA,Dona,26,1
2020,Juliol,7,07/07/2020,RP GIRONA,Home,31,1
2020,Juliol,7,07/07/2020,RP METROPOLITANA SUD,Home,14,1
2020,Juliol,7,07/07/2020,RP CAMP DE TARRAGONA,Dona,14,1
2020,Juliol,7,07/07/2020,RP GIRONA,Home,33,1
2020,Juliol,7,07/07/2020,RP GIRONA,Home,22,1
2020,Juliol,7,07/07/2020,RP METROPOLITANA SUD,Home,26,1
2020,Juliol,7,07/07/2020,RP GIRONA,Home,27,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA SUD,Dona,26,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA BARCELONA,Home,12,1
2020,Juliol,7,08/07/2020,RP GIRONA,Dona,81,1
2020,Juliol,7,08/07/2020,RP GIRONA,Home,57,1
2020,Juliol,7,08/07/2020,RP GIRONA,Dona,16,1
2020,Juliol,7,08/07/2020,RP GIRONA,Dona,14,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA NORD,Home,12,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA BARCELONA,Home,39,1
2020,Juliol,7,08/07/2020,RP GIRONA,Dona,17,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA SUD,Home,73,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA NORD,Home,12,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA NORD,Home,34,1
2020,Juliol,7,08/07/2020,RP METROPOLITANA SUD,Home,41,1
2020,Juliol,7,09/07/2020,RP CAMP DE TARRAGONA,Home,17,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA BARCELONA,Dona,43,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA NORD,Home,50,1
2020,Juliol,7,09/07/2020,RP CAMP DE TARRAGONA,Home,26,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA NORD,Home,28,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA NORD,Home,20,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA BARCELONA,Home,53,1
2020,Juliol,7,09/07/2020,RP GIRONA,Dona,15,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA BARCELONA,Dona,24,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA SUD,Home,43,1
2020,Juliol,7,09/07/2020,RP CAMP DE TARRAGONA,Dona,14,1
2020,Juliol,7,09/07/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Juliol,7,10/07/2020,RP METROPOLITANA SUD,Home,45,1
2020,Juliol,7,10/07/2020,RP GIRONA,Home,24,1
2020,Juliol,7,10/07/2020,RP METROPOLITANA NORD,Home,12,1
2020,Juliol,7,10/07/2020,RP METROPOLITANA SUD,Dona,14,1
2020,Juliol,7,10/07/2020,RP GIRONA,Dona,13,1
2020,Juliol,7,10/07/2020,RP GIRONA,Dona,66,1
2020,Juliol,7,10/07/2020,RP METROPOLITANA SUD,Dona,37,1
2020,Juliol,7,11/07/2020,RP CENTRAL,Home,20,1
2020,Juliol,7,11/07/2020,RP CAMP DE TARRAGONA,Home,41,1
2020,Juliol,7,11/07/2020,RP GIRONA,Home,54,1
2020,Juliol,7,11/07/2020,RP CENTRAL,Dona,16,1
2020,Juliol,7,11/07/2020,RP METROPOLITANA NORD,Home,12,1
2020,Juliol,7,11/07/2020,RP GIRONA,Dona,12,1
2020,Juliol,7,12/07/2020,RP CAMP DE TARRAGONA,Dona,17,1
2020,Juliol,7,12/07/2020,RP METROPOLITANA SUD,Home,37,1
2020,Juliol,7,12/07/2020,RP METROPOLITANA NORD,Home,89,1
2020,Juliol,7,12/07/2020,RP METROPOLITANA NORD,Home,14,1
2020,Juliol,7,12/07/2020,RP METROPOLITANA SUD,Dona,43,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA NORD,Home,14,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA BARCELONA,Home,44,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA SUD,Home,46,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA BARCELONA,Dona,68,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA NORD,Home,17,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA SUD,Home,17,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA BARCELONA,Dona,22,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA BARCELONA,Home,37,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA BARCELONA,Home,16,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA BARCELONA,Home,25,1
2020,Juliol,7,13/07/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Juliol,7,14/07/2020,RP GIRONA,Home,23,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA SUD,Home,62,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA SUD,Dona,13,1
2020,Juliol,7,14/07/2020,RP GIRONA,Home,32,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA NORD,Dona,77,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA SUD,Home,20,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA SUD,Home,15,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA NORD,Home,12,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA SUD,Dona,17,1
2020,Juliol,7,14/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,15/07/2020,RP METROPOLITANA BARCELONA,Dona,13,1
2020,Juliol,7,15/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,15/07/2020,RP GIRONA,Dona,50,1
2020,Juliol,7,15/07/2020,RP GIRONA,Home,1,1
2020,Juliol,7,15/07/2020,RP METROPOLITANA BARCELONA,Home,17,1
2020,Juliol,7,15/07/2020,RP METROPOLITANA SUD,Home,45,1
2020,Juliol,7,15/07/2020,RP METROPOLITANA SUD,Dona,13,1
2020,Juliol,7,15/07/2020,RP CENTRAL,Home,17,1
2020,Juliol,7,15/07/2020,RP METROPOLITANA SUD,Dona,32,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA SUD,Dona,24,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA SUD,Dona,37,1
2020,Juliol,7,16/07/2020,RP GIRONA,Home,15,1
2020,Juliol,7,16/07/2020,RP TERRES DE L'EBRE,Home,27,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA SUD,Home,50,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA NORD,Home,11,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA SUD,Home,50,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA NORD,Dona,15,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA SUD,Dona,59,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA BARCELONA,Home,28,1
2020,Juliol,7,16/07/2020,RP METROPOLITANA NORD,Home,14,1
2020,Juliol,7,17/07/2020,RP PONENT,Dona,15,1
2020,Juliol,7,17/07/2020,RP CAMP DE TARRAGONA,Home,27,1
2020,Juliol,7,17/07/2020,RP METROPOLITANA BARCELONA,Home,32,1
2020,Juliol,7,17/07/2020,RP METROPOLITANA BARCELONA,Home,29,1
2020,Juliol,7,17/07/2020,RP METROPOLITANA NORD,Home,14,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA SUD,Home,76,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA NORD,Home,11,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA SUD,Dona,14,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA NORD,Dona,26,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA BARCELONA,Home,22,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA BARCELONA,Dona,26,1
2020,Juliol,7,18/07/2020,RP METROPOLITANA SUD,Home,85,1
2020,Juliol,7,19/07/2020,RP METROPOLITANA BARCELONA,Dona,14,1
2020,Juliol,7,19/07/2020,RP METROPOLITANA SUD,Home,28,1
2020,Juliol,7,19/07/2020,RP METROPOLITANA NORD,Home,11,1
2020,Juliol,7,19/07/2020,RP METROPOLITANA NORD,Home,10,1
2020,Juliol,7,19/07/2020,RP METROPOLITANA NORD,Home,59,1
2020,Juliol,7,19/07/2020,RP PONENT,Home,38,1
2020,Juliol,7,19/07/2020,RP GIRONA,Home,33,1
2020,Juliol,7,19/07/2020,RP GIRONA,Home,23,1
2020,Juliol,7,20/07/2020,RP METROPOLITANA BARCELONA,Home,15,1
2020,Juliol,7,20/07/2020,RP CENTRAL,Dona,16,1
2020,Juliol,7,20/07/2020,RP CENTRAL,Home,17,1
2020,Juliol,7,20/07/2020,RP GIRONA,Dona,50,1
2020,Juliol,7,20/07/2020,RP GIRONA,Dona,23,1
2020,Juliol,7,20/07/2020,RP METROPOLITANA BARCELONA,Dona,32,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA NORD,Home,23,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA SUD,Home,45,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA SUD,Dona,14,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA NORD,Home,16,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA BARCELONA,Home,39,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA SUD,Home,26,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA NORD,Home,45,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA BARCELONA,Home,41,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA NORD,Home,16,1
2020,Juliol,7,21/07/2020,RP GIRONA,Home,44,1
2020,Juliol,7,21/07/2020,RP METROPOLITANA SUD,Dona,13,1
2020,Juliol,7,21/07/2020,RP PONENT,Dona,36,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA NORD,Home,15,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA NORD,Home,45,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA NORD,Home,15,1
2020,Juliol,7,22/07/2020,RP CENTRAL,Home,26,1
2020,Juliol,7,22/07/2020,RP GIRONA,Dona,16,1
2020,Juliol,7,22/07/2020,RP GIRONA,Home,20,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA NORD,Home,57,1
2020,Juliol,7,22/07/2020,RP GIRONA,Home,20,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA NORD,Home,11,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA SUD,Dona,50,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA BARCELONA,Home,19,1
2020,Juliol,7,22/07/2020,RP METROPOLITANA NORD,Home,28,1
2020,Juliol,7,23/07/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Juliol,7,23/07/2020,RP METROPOLITANA BARCELONA,Home,50,1
2020,Juliol,7,23/07/2020,RP METROPOLITANA SUD,Home,14,1
2020,Juliol,7,23/07/2020,RP CENTRAL,Home,68,1
2020,Juliol,7,23/07/2020,RP PONENT,Home,38,1
2020,Juliol,7,24/07/2020,RP METROPOLITANA NORD,Dona,46,1
2020,Juliol,7,24/07/2020,RP CAMP DE TARRAGONA,Dona,33,1
2020,Juliol,7,24/07/2020,RP GIRONA,Home,25,1
2020,Juliol,7,24/07/2020,RP CAMP DE TARRAGONA,Dona,15,1
2020,Juliol,7,24/07/2020,RP METROPOLITANA BARCELONA,Dona,84,1
2020,Juliol,7,24/07/2020,RP METROPOLITANA SUD,Home,52,1
2020,Juliol,7,24/07/2020,RP CENTRAL,Dona,31,1
2020,Juliol,7,24/07/2020,RP METROPOLITANA BARCELONA,Home,46,1
2020,Juliol,7,24/07/2020,RP PONENT,Home,15,1
2020,Juliol,7,24/07/2020,RP METROPOLITANA SUD,Home,27,1
2020,Juliol,7,25/07/2020,RP METROPOLITANA BARCELONA,Home,18,1
2020,Juliol,7,25/07/2020,RP PONENT,Home,16,1
2020,Juliol,7,25/07/2020,RP METROPOLITANA SUD,Home,26,1
2020,Juliol,7,25/07/2020,RP GIRONA,Home,17,1
2020,Juliol,7,25/07/2020,RP METROPOLITANA SUD,Home,46,1
2020,Juliol,7,25/07/2020,RP CAMP DE TARRAGONA,Home,73,1
2020,Juliol,7,25/07/2020,RP METROPOLITANA SUD,Dona,20,1
2020,Juliol,7,25/07/2020,RP METROPOLITANA SUD,Home,24,1
2020,Juliol,7,25/07/2020,RP METROPOLITANA SUD,Home,62,1
2020,Juliol,7,25/07/2020,RP TERRES DE L'EBRE,Home,50,1
2020,Juliol,7,26/07/2020,RP CAMP DE TARRAGONA,Home,27,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA BARCELONA,Dona,14,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA BARCELONA,Home,62,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA SUD,Dona,17,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA BARCELONA,Dona,14,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA SUD,Home,13,1
2020,Juliol,7,26/07/2020,RP GIRONA,Home,37,1
2020,Juliol,7,26/07/2020,RP GIRONA,Home,32,1
2020,Juliol,7,26/07/2020,RP METROPOLITANA BARCELONA,Home,26,1
2020,Juliol,7,27/07/2020,RP METROPOLITANA SUD,Dona,17,1
2020,Juliol,7,27/07/2020,RP GIRONA,Home,25,1
2020,Juliol,7,27/07/2020,RP CAMP DE TARRAGONA,Home,30,1
2020,Juliol,7,27/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,27/07/2020,RP GIRONA,Home,60,1
2020,Juliol,7,27/07/2020,RP METROPOLITANA NORD,Home,16,1
2020,Juliol,7,27/07/2020,RP METROPOLITANA BARCELONA,Home,78,1
2020,Juliol,7,27/07/2020,RP GIRONA,Home,44,1
2020,Juliol,7,27/07/2020,RP METROPOLITANA NORD,Home,33,1
2020,Juliol,7,27/07/2020,RP CENTRAL,Home,40,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA BARCELONA,Dona,51,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA SUD,Home,40,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA NORD,Home,32,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA NORD,Home,17,1
2020,Juliol,7,28/07/2020,RP PONENT,Home,13,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA SUD,Home,70,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA SUD,Home,52,1
2020,Juliol,7,28/07/2020,RP CENTRAL,Dona,19,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA BARCELONA,Home,44,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA SUD,Home,83,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA SUD,Dona,16,1
2020,Juliol,7,28/07/2020,RP CAMP DE TARRAGONA,Home,20,1
2020,Juliol,7,28/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,29/07/2020,RP CENTRAL,Dona,17,1
2020,Juliol,7,29/07/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Juliol,7,29/07/2020,RP METROPOLITANA NORD,Home,22,1
2020,Juliol,7,29/07/2020,RP METROPOLITANA NORD,Home,11,1
2020,Juliol,7,29/07/2020,RP METROPOLITANA SUD,Home,27,1
2020,Juliol,7,29/07/2020,RP METROPOLITANA NORD,Home,12,1
2020,Juliol,7,29/07/2020,RP METROPOLITANA SUD,Home,20,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA NORD,Dona,36,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA NORD,Dona,56,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA NORD,Dona,85,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA BARCELONA,Home,16,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA BARCELONA,Dona,17,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA BARCELONA,Home,36,1
2020,Juliol,7,30/07/2020,RP CAMP DE TARRAGONA,Dona,80,1
2020,Juliol,7,30/07/2020,RP GIRONA,Home,31,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA SUD,Home,20,1
2020,Juliol,7,30/07/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Juliol,7,31/07/2020,RP GIRONA,Home,30,1
2020,Juliol,7,31/07/2020,RP GIRONA,Home,25,1
2020,Juliol,7,31/07/2020,RP PONENT,Dona,11,1
2020,Juliol,7,31/07/2020,RP METROPOLITANA BARCELONA,Home,68,1
2020,Juliol,7,31/07/2020,RP METROPOLITANA BARCELONA,Dona,15,1
2020,Juliol,7,31/07/2020,RP METROPOLITANA NORD,Home,15,1
2020,Juliol,7,31/07/2020,RP GIRONA,Home,37,1
2020,Juliol,7,31/07/2020,RP CAMP DE TARRAGONA,Dona,17,1
2020,Juliol,7,31/07/2020,RP METROPOLITANA BARCELONA,Home,25,1
2020,Juliol,7,31/07/2020,RP GIRONA,Home,23,1
2020,Juliol,7,31/07/2020,RP METROPOLITANA SUD,Home,20,1
2020,Agost,8,01/08/2020,RP GIRONA,Home,14,1
2020,Agost,8,01/08/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Agost,8,01/08/2020,RP METROPOLITANA BARCELONA,Dona,13,1
2020,Agost,8,02/08/2020,RP METROPOLITANA NORD,Dona,23,1
2020,Agost,8,02/08/2020,RP METROPOLITANA BARCELONA,Dona,20,1
2020,Agost,8,02/08/2020,RP METROPOLITANA BARCELONA,Home,46,1
2020,Agost,8,02/08/2020,RP CAMP DE TARRAGONA,Home,14,1
2020,Agost,8,02/08/2020,RP METROPOLITANA NORD,Dona,17,1
2020,Agost,8,02/08/2020,RP CENTRAL,Home,13,1
2020,Agost,8,03/08/2020,RP METROPOLITANA NORD,Dona,19,1
2020,Agost,8,03/08/2020,RP PONENT,Dona,16,1
2020,Agost,8,03/08/2020,RP METROPOLITANA BARCELONA,Dona,62,1
2020,Agost,8,03/08/2020,RP PONENT,Dona,15,1
2020,Agost,8,03/08/2020,RP CENTRAL,Home,16,1
2020,Agost,8,03/08/2020,RP METROPOLITANA NORD,Home,22,1
2020,Agost,8,03/08/2020,RP GIRONA,Home,30,1
2020,Agost,8,03/08/2020,RP CENTRAL,Dona,15,1
2020,Agost,8,03/08/2020,RP CAMP DE TARRAGONA,Home,17,1
2020,Agost,8,03/08/2020,RP CAMP DE TARRAGONA,Home,13,1
2020,Agost,8,04/08/2020,RP METROPOLITANA SUD,Home,26,1
2020,Agost,8,04/08/2020,RP METROPOLITANA SUD,Home,38,1
2020,Agost,8,04/08/2020,RP METROPOLITANA SUD,Dona,22,1
2020,Agost,8,04/08/2020,RP CAMP DE TARRAGONA,Home,36,1
2020,Agost,8,04/08/2020,RP CAMP DE TARRAGONA,Dona,36,1
2020,Agost,8,04/08/2020,RP CAMP DE TARRAGONA,Dona,17,1
2020,Agost,8,04/08/2020,RP PONENT,Dona,30,1
2020,Agost,8,04/08/2020,RP METROPOLITANA BARCELONA,Dona,25,1
2020,Agost,8,04/08/2020,RP CAMP DE TARRAGONA,Home,38,1
2020,Agost,8,04/08/2020,RP METROPOLITANA BARCELONA,Home,36,1
2020,Agost,8,04/08/2020,RP PONENT,Dona,26,1
2020,Agost,8,05/08/2020,RP CENTRAL,Dona,14,1
2020,Agost,8,05/08/2020,RP METROPOLITANA BARCELONA,Home,22,1
2020,Agost,8,05/08/2020,RP METROPOLITANA NORD,Home,46,1
2020,Agost,8,05/08/2020,RP METROPOLITANA BARCELONA,Dona,34,1
2020,Agost,8,05/08/2020,RP METROPOLITANA NORD,Dona,43,1
2020,Agost,8,05/08/2020,RP METROPOLITANA SUD,Dona,48,1
2020,Agost,8,05/08/2020,RP CENTRAL,Dona,16,1
2020,Agost,8,05/08/2020,RP GIRONA,Home,32,1
2020,Agost,8,06/08/2020,RP METROPOLITANA BARCELONA,Home,44,1
2020,Agost,8,06/08/2020,RP METROPOLITANA BARCELONA,Dona,48,1
2020,Agost,8,06/08/2020,RP PONENT,Home,37,1
2020,Agost,8,06/08/2020,RP GIRONA,Home,21,1
2020,Agost,8,06/08/2020,RP METROPOLITANA NORD,Home,14,1
2020,Agost,8,07/08/2020,RP METROPOLITANA SUD,Dona,16,1
2020,Agost,8,07/08/2020,RP METROPOLITANA NORD,Home,45,1
2020,Agost,8,07/08/2020,RP GIRONA,Dona,16,1
2020,Agost,8,07/08/2020,RP METROPOLITANA NORD,Home,12,1
2020,Agost,8,07/08/2020,RP METROPOLITANA NORD,Home,53,1
2020,Agost,8,07/08/2020,RP TERRES DE L'EBRE,Dona,17,1
2020,Agost,8,07/08/2020,RP METROPOLITANA NORD,Dona,49,1
2020,Agost,8,07/08/2020,RP METROPOLITANA NORD,Home,29,1
2020,Agost,8,07/08/2020,RP METROPOLITANA NORD,Home,74,1
2020,Agost,8,07/08/2020,RP METROPOLITANA SUD,Dona,16,1
2020,Agost,8,08/08/2020,RP METROPOLITANA BARCELONA,Home,59,1
2020,Agost,8,08/08/2020,RP CAMP DE TARRAGONA,Home,51,1
2020,Agost,8,08/08/2020,RP METROPOLITANA SUD,Home,21,1
2020,Agost,8,08/08/2020,RP METROPOLITANA NORD,Home,19,1
2020,Agost,8,08/08/2020,RP METROPOLITANA BARCELONA,Home,22,1
2020,Agost,8,08/08/2020,RP GIRONA,Home,42,1
2020,Agost,8,08/08/2020,RP METROPOLITANA NORD,Dona,15,1
2020,Agost,8,08/08/2020,RP METROPOLITANA SUD,Dona,15,1
2020,Agost,8,08/08/2020,RP METROPOLITANA NORD,Dona,14,1
2020,Agost,8,08/08/2020,RP TERRES DE L'EBRE,Home,18,1
2020,Agost,8,09/08/2020,RP METROPOLITANA NORD,Home,40,1
2020,Agost,8,09/08/2020,RP METROPOLITANA SUD,Home,43,1
2020,Agost,8,09/08/2020,RP METROPOLITANA SUD,Home,85,1
2020,Agost,8,09/08/2020,RP METROPOLITANA NORD,Home,13,1
2020,Agost,8,09/08/2020,RP METROPOLITANA BARCELONA,Home,24,1
2020,Agost,8,09/08/2020,RP METROPOLITANA SUD,Dona,37,1
2020,Agost,8,09/08/2020,RP METROPOLITANA NORD,Home,22,1
2020,Agost,8,10/08/2020,RP METROPOLITANA BARCELONA,Dona,60,1
2020,Agost,8,10/08/2020,RP METROPOLITANA NORD,Home,15,1
2020,Agost,8,10/08/2020,RP GIRONA,Dona,14,1
2020,Agost,8,10/08/2020,RP CAMP DE TARRAGONA,Home,17,1
2020,Agost,8,10/08/2020,RP METROPOLITANA NORD,Home,84,1
2020,Agost,8,10/08/2020,RP METROPOLITANA NORD,Dona,20,1
2020,Agost,8,10/08/2020,RP METROPOLITANA NORD,Home,20,1
2020,Agost,8,10/08/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Agost,8,10/08/2020,RP CENTRAL,Home,75,1
2020,Agost,8,10/08/2020,RP METROPOLITANA BARCELONA,Home,54,1
2020,Agost,8,10/08/2020,RP METROPOLITANA SUD,Home,33,1
2020,Agost,8,10/08/2020,RP CAMP DE TARRAGONA,Home,41,1
2020,Agost,8,11/08/2020,RP METROPOLITANA NORD,Dona,15,1
2020,Agost,8,11/08/2020,RP METROPOLITANA NORD,Home,13,1
2020,Agost,8,11/08/2020,RP METROPOLITANA SUD,Dona,14,1
2020,Agost,8,11/08/2020,RP METROPOLITANA SUD,Dona,26,1
2020,Agost,8,11/08/2020,RP CAMP DE TARRAGONA,Dona,41,1
2020,Agost,8,11/08/2020,RP GIRONA,Dona,48,1
2020,Agost,8,11/08/2020,RP TERRES DE L'EBRE,Home,19,1
2020,Agost,8,11/08/2020,RP GIRONA,Home,21,1
2020,Agost,8,11/08/2020,RP METROPOLITANA NORD,Home,27,1
2020,Agost,8,11/08/2020,RP METROPOLITANA NORD,Dona,16,1
2020,Agost,8,11/08/2020,RP CAMP DE TARRAGONA,Dona,13,1
2020,Agost,8,11/08/2020,RP GIRONA,Home,27,1
2020,Agost,8,12/08/2020,RP CAMP DE TARRAGONA,Home,51,1
2020,Agost,8,12/08/2020,RP CAMP DE TARRAGONA,Dona,16,1
2020,Agost,8,12/08/2020,RP METROPOLITANA SUD,Dona,30,1
2020,Agost,8,12/08/2020,RP CAMP DE TARRAGONA,Dona,51,1
2020,Agost,8,12/08/2020,RP METROPOLITANA NORD,Dona,70,1
2020,Agost,8,12/08/2020,RP METROPOLITANA BARCELONA,Dona,24,1
2020,Agost,8,12/08/2020,RP CENTRAL,Home,68,1
2020,Agost,8,13/08/2020,RP CENTRAL,Dona,15,1
2020,Agost,8,13/08/2020,RP METROPOLITANA SUD,Dona,15,1
2020,Agost,8,13/08/2020,RP METROPOLITANA BARCELONA,Dona,17,1
2020,Agost,8,13/08/2020,RP METROPOLITANA SUD,Dona,60,1
2020,Agost,8,13/08/2020,RP METROPOLITANA SUD,Dona,38,1
2020,Agost,8,13/08/2020,RP METROPOLITANA BARCELONA,Dona,13,1
